1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,Post Count 7 Day Delta,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
183,+28,Feel It In My Bones (feat. Tegan and Sara) [Marcus Schossow Remix],Tiësto,https://m.tiktok.com/h5/share/music/7008095960978950145.html?language=en&source=h5_m&u_code=e0ci2hg8cammc4&_d=e0ci2hg8cammc4&share_music_id=7008095960978950145,426138877,38687,137.0,232.0,264.0,334.0,464.0,1.5692307692307692,0.671,0.382,0.035,0.016,0.0015971532174573907,0.00863339106159692,0.7198275862068966,0.7904191616766467,0.8787878787878788,0.5189393939393939
184,-16,Love Nwantiti (Y2AK FLIP),Y2akbeats,https://m.tiktok.com/h5/share/music/7034208154020104966.html?language=en&source=h5_m&u_code=e0chml69hid550&_d=e0chml69hid550&share_music_id=7034208154020104966,442331046,172859,136.0,274.0,348.0,599.0,1237.0,-0.061128526645768025,1.0,1.0,0.273,0.13,0.0005088793063475933,0.0034652520262179,0.48423605497170574,0.5809682804674458,0.7873563218390804,0.39080459770114945
185,-23,Nobody Has to Know (feat. Ty Dolla $ign),Kranium,https://m.tiktok.com/h5/share/music/102326679.html?language=en&source=h5_m&u_code=e0ci5j6aki0ik8&_d=e0ci5j6aki0ik8&share_music_id=102326679,70888321,6319,136.0,278.0,423.0,930.0,1918.0,-0.058704453441295545,0.102,0.058,0.035,0.016,0.02139887089685953,0.14717518594714354,0.4848800834202294,0.45483870967741935,0.6572104018912529,0.3215130023640662
186,-59,Emiliana,CKay,https://m.tiktok.com/h5/share/music/7036307079413368833.html?language=en&source=h5_m&u_code=e0chdgf134cma1&_d=e0chdgf134cma1&share_music_id=7036307079413368833,440867352,50991,134.0,350.0,573.0,1242.0,2984.0,-0.2870264064293915,1.0,0.58,0.035,0.016,0.0036434422004962778,0.02435723951285521,0.41621983914209115,0.4613526570048309,0.6108202443280978,0.2338568935427574
187,-52,Wow,Tion Wayne,https://m.tiktok.com/h5/share/music/6968852015645247490.html?language=en&source=h5_m&u_code=e0ci0kb5ihkj1i&_d=e0ci0kb5ihkj1i&share_music_id=6968852015645247490,400475539,27318,133.0,329.0,450.0,951.0,1715.0,0.24476439790575916,0.496,0.283,0.035,0.016,0.005539176270883561,0.03481221172853064,0.5545189504373178,0.47318611987381703,0.7311111111111112,0.29555555555555557
188,-39,The Lazy Song,Bruno Mars,https://m.tiktok.com/h5/share/music/7059783311257815813.html?language=en&source=h5_m&u_code=e0chfmi59i1c6e&_d=e0chfmi59i1c6e&share_music_id=7059783311257815813,467269866,6311,131.0,296.0,495.0,2342.0,5613.0,-0.2840110058086212,0.102,0.058,0.035,0.016,0.029522828698935806,0.3710980827127238,0.41724567967218956,0.21135781383432964,0.597979797979798,0.26464646464646463
189,N/A,No Idea,Don Toliver,https://m.tiktok.com/h5/share/music/7063716500305169178.html?language=en&source=h5_m&u_code=e0chm2fccfjmm6&_d=e0chm2fccfjmm6&share_music_id=7063716500305169178,472269742,4785,131.0,245.0,422.0,1467.0,nan,nan,0.102,0.058,0.035,0.016,0.03985574255594591,0.3065830721003135,nan,0.2876618950238582,0.580568720379147,0.3104265402843602
190,-8,Bangarang (feat. Sirah),Skrillex,https://m.tiktok.com/h5/share/music/224208839120949248.html?language=en&source=h5_m&u_code=e0chhf53dc2h40&_d=e0chhf53dc2h40&share_music_id=224208839120949248,224356,144623,128.0,243.0,365.0,657.0,944.0,1.289198606271777,1.0,1.0,0.273,0.13,0.0007929543510597043,0.004542845882051956,0.6959745762711864,0.5555555555555556,0.6657534246575343,0.3506849315068493
191,+467,Walls Talking,Kevin Gates,https://m.tiktok.com/h5/share/music/6740538145382598658.html?language=en&source=h5_m&u_code=e0chmdbhd5e69j&_d=e0chmdbhd5e69j&share_music_id=6740538145382598658,40718106,90984,127.0,253.0,357.0,633.0,1170.0,0.1787709497206704,1.0,0.909,0.035,0.016,0.001167257650612677,0.0069572672118174625,0.541025641025641,0.5639810426540285,0.7086834733893558,0.3557422969187675
192,-20,If We Have Each Other,Alec Benjamin,https://m.tiktok.com/h5/share/music/7064864228036971291.html?language=en&source=h5_m&u_code=e0ci44cid12bkm&_d=e0ci44cid12bkm&share_music_id=7064864228036971291,469795897,9880,127.0,259.0,548.0,1592.0,nan,nan,0.102,0.058,0.035,0.016,0.020579741148785927,0.16113360323886639,nan,0.3442211055276382,0.4726277372262774,0.23175182481751824
193,-33,Pree Me,Burna Boy,https://m.tiktok.com/h5/share/music/7033644040025361153.html?language=en&source=h5_m&u_code=e0ci032jbkd732&_d=e0ci032jbkd732&share_music_id=7033644040025361153,441983800,13421,125.0,277.0,444.0,616.0,453.0,-4.779141104294479,0.303,0.174,0.035,0.016,0.00878203061428152,0.04589821920870278,1.359823399558499,0.7207792207792207,0.6238738738738738,0.28153153153153154
194,-7,Haunted,Laura Les,https://m.tiktok.com/h5/share/music/6937573901293144065.html?language=en&source=h5_m&u_code=e0ci87cbejdg7f&_d=e0ci87cbejdg7f&share_music_id=6937573901293144065,329218596,37811,125.0,235.0,477.0,1117.0,3428.0,-0.5166594547814799,0.671,0.382,0.035,0.016,0.00436447371944199,0.029541667768638757,0.3258459743290548,0.4270367054610564,0.49266247379454925,0.2620545073375262
195,-51,Smack a Bitch,Rico Nasty,https://m.tiktok.com/h5/share/music/7036704737332382466.html?language=en&source=h5_m&u_code=e0chh3aimj8dmh&_d=e0chh3aimj8dmh&share_music_id=7036704737332382466,440579574,19660,124.0,301.0,504.0,1968.0,11450.0,-0.7924488504534908,0.303,0.174,0.035,0.016,0.009801462904911105,0.10010172939979654,0.17187772925764191,0.25609756097560976,0.5972222222222222,0.24603174603174602
196,-44,Intro,Kehlani,https://m.tiktok.com/h5/share/music/6705009313728956418.html?language=en&source=h5_m&u_code=e0ci7l81m0j019&_d=e0ci7l81m0j019&share_music_id=6705009313728956418,128920724,23783,123.0,283.0,456.0,780.0,1118.0,1.3076923076923077,0.496,0.283,0.035,0.016,0.005097415370930923,0.03279653534036917,0.6976744186046512,0.5846153846153846,0.6206140350877193,0.26973684210526316
197,+387,nan,nan,https://m.tiktok.com/h5/share/music/7023405400523557678.html?language=en&source=h5_m&u_code=e0chm5l2eai4d1&_d=e0chm5l2eai4d1&share_music_id=7023405400523557678,431896480,197696,123.0,82.0,166.0,330.0,1052.0,-0.5429362880886427,1.0,1.0,0.273,0.13,0.0002419790035123276,0.0016692295241178374,0.31368821292775667,0.503030303030303,0.4939759036144578,0.7409638554216867
198,+355,Riptide,Vance Joy,https://m.tiktok.com/h5/share/music/6961484526937705221.html?language=en&source=h5_m&u_code=e0chh509i37eib&_d=e0chh509i37eib&share_music_id=6961484526937705221,398092097,37525,121.0,120.0,114.0,193.0,99.0,-3.0531914893617023,0.671,0.382,0.035,0.016,0.0003634342397810454,0.005143237841439041,1.9494949494949494,0.5906735751295337,1.0526315789473684,1.0614035087719298
199,-40,Marry You,Bruno Mars,https://m.tiktok.com/h5/share/music/6563162929061956354.html?language=en&source=h5_m&u_code=e0cheieh4flfdf&_d=e0cheieh4flfdf&share_music_id=6563162929061956354,41845959,29176,121.0,275.0,418.0,959.0,1866.0,0.05733186328555678,0.496,0.283,0.035,0.016,0.004700025724992899,0.032869481765834936,0.5139335476956056,0.4358706986444213,0.6578947368421053,0.2894736842105263
200,+442,Bodak Yellow,Cardi B,https://m.tiktok.com/h5/share/music/241432913383276544.html?language=en&source=h5_m&u_code=e0ci1mm1dai96f&_d=e0ci1mm1dai96f&share_music_id=241432913383276544,1881612,1458428,120.0,273.0,430.0,1021.0,2019.0,0.023046092184368736,1.0,1.0,1.0,1.0,0.00010178357191195011,0.0007000688412455054,0.5056958890539871,0.42115572967678744,0.6348837209302326,0.27906976744186046
201,-4,Ye,Burna Boy,https://m.tiktok.com/h5/share/music/6705080759176136705.html?language=en&source=h5_m&u_code=e0ci49lc7321el&_d=e0ci49lc7321el&share_music_id=6705080759176136705,8156232,57655,119.0,223.0,307.0,715.0,1202.0,0.4681724845995893,1.0,0.58,0.035,0.016,0.001936300932564395,0.012401352874859075,0.5948419301164726,0.42937062937062936,0.7263843648208469,0.38762214983713356
202,-78,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/6952348943309130498.html?language=en&source=h5_m&u_code=e0ci4km5h5hhhk&_d=e0ci4km5h5hhhk&share_music_id=6952348943309130498,393187229,49474,119.0,339.0,418.0,516.0,1039.0,-0.01338432122370937,0.82,0.478,0.035,0.016,0.0019342911128485797,0.010429720661357481,0.4966313763233879,0.810077519379845,0.8110047846889952,0.284688995215311
203,+240,Talk Dirty (feat. 2 Chainz),Jason Derulo,https://m.tiktok.com/h5/share/music/6906267244771478278.html?language=en&source=h5_m&u_code=e0ci6k866i7abe&_d=e0ci6k866i7abe&share_music_id=6906267244771478278,270125267,13304,119.0,139.0,183.0,289.0,317.0,9.321428571428571,0.303,0.174,0.035,0.016,0.003871361073007108,0.02172279013830427,0.9116719242902208,0.6332179930795848,0.7595628415300546,0.6502732240437158
204,+3,Count On Me,Bruno Mars,https://m.tiktok.com/h5/share/music/6908761262444890886.html?language=en&source=h5_m&u_code=e0ci1i0bimi7ee&_d=e0ci1i0bimi7ee&share_music_id=6908761262444890886,270009082,66367,117.0,217.0,340.0,894.0,1609.0,0.25034965034965034,1.0,0.647,0.035,0.016,0.0016931338726727423,0.013470550122801996,0.5556246115599751,0.38031319910514544,0.638235294117647,0.34411764705882353
205,+441,GG,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6843695756503829254.html?language=en&source=h5_m&u_code=e0chh2fdd713k8&_d=e0chh2fdd713k8&share_music_id=6843695756503829254,114872966,21998,115.0,221.0,306.0,627.0,913.0,1.1923076923076923,0.496,0.283,0.035,0.016,0.0046959185179717726,0.028502591144649515,0.6867469879518072,0.4880382775119617,0.7222222222222222,0.3758169934640523
206,+32,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://m.tiktok.com/h5/share/music/7024690265134877467.html?language=en&source=h5_m&u_code=e0chm4985d5k24&_d=e0chm4985d5k24&share_music_id=7024690265134877467,432748730,39277,115.0,193.0,259.0,436.0,816.0,0.14736842105263157,0.671,0.382,0.035,0.016,0.0014235167007185642,0.011100644142882603,0.5343137254901961,0.5940366972477065,0.7451737451737451,0.444015444015444
207,-34,SideLine Watching (Hold Up),Lil Uzi Vert,https://m.tiktok.com/h5/share/music/7040858038164523782.html?language=en&source=h5_m&u_code=e0ci4ch0m36lhb&_d=e0ci4ch0m36lhb&share_music_id=7040858038164523782,449640851,34349,114.0,244.0,509.0,1533.0,5859.0,-0.6456310679611651,0.671,0.382,0.035,0.016,0.005814331765888817,0.04463012023639698,0.2616487455197133,0.33202870189171557,0.4793713163064833,0.22396856581532418
208,-41,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,https://m.tiktok.com/h5/share/music/7040953778459118341.html?language=en&source=h5_m&u_code=e0ci878k386h2c&_d=e0ci878k386h2c&share_music_id=7040953778459118341,455546995,56194,112.0,249.0,695.0,2350.0,8446.0,-0.614501312335958,1.0,0.58,0.035,0.016,0.005151220215565461,0.0418194113250525,0.27823821927539666,0.2957446808510638,0.35827338129496406,0.16115107913669063
209,-54,Buddy Holly,Weezer,https://m.tiktok.com/h5/share/music/6828397630939203586.html?language=en&source=h5_m&u_code=e0ci8gaga6a996&_d=e0ci8gaga6a996&share_music_id=6828397630939203586,85736627,26731,111.0,238.0,393.0,862.0,1597.0,0.1727891156462585,0.496,0.283,0.035,0.016,0.004957033978076645,0.0322472036212637,0.5397620538509705,0.45591647331786544,0.6055979643765903,0.2824427480916031
210,-14,"Work Hard, Play Hard",Wiz Khalifa,https://m.tiktok.com/h5/share/music/6704985646802405378.html?language=en&source=h5_m&u_code=e0che7633mbibh&_d=e0che7633mbibh&share_music_id=6704985646802405378,300420270,13304,110.0,210.0,314.0,740.0,1451.0,0.040787623066104076,0.303,0.174,0.035,0.016,0.008021555042340318,0.05562236921226699,0.5099931082012406,0.4243243243243243,0.6687898089171974,0.3503184713375796
211,-86,Beautiful (feat. Camila Cabello),Bazzi,https://m.tiktok.com/h5/share/music/6586153752045030146.html?language=en&source=h5_m&u_code=e0ci2j0d8e4i1l&_d=e0ci2j0d8e4i1l&share_music_id=6586153752045030146,383665,230670,110.0,241.0,460.0,927.0,1781.0,0.08548009367681499,1.0,1.0,0.172,0.211,0.0006332429072886236,0.004018728053062817,0.5204941044357103,0.4962243797195254,0.5239130434782608,0.2391304347826087
212,-19,Move Your Body - Alan Walker Remix,Sia,https://m.tiktok.com/h5/share/music/6716541610101835777.html?language=en&source=h5_m&u_code=e0chai0d0i5a2c&_d=e0chai0d0i5a2c&share_music_id=6716541610101835777,93624837,56581,107.0,236.0,343.0,878.0,2146.0,-0.30757097791798105,1.0,0.58,0.035,0.016,0.0021019312159902743,0.015517576571640657,0.4091332712022367,0.3906605922551253,0.6880466472303207,0.3119533527696793
213,-56,See You Again (feat. Charlie Puth),Wiz Khalifa,https://m.tiktok.com/h5/share/music/7023720440267131654.html?language=en&source=h5_m&u_code=e0ci1e94a1479d&_d=e0ci1e94a1479d&share_music_id=7023720440267131654,432095545,6825,106.0,259.0,433.0,652.0,909.0,1.5369649805447472,0.102,0.058,0.035,0.016,0.01743392480456641,0.09553113553113553,0.7172717271727173,0.6641104294478528,0.5981524249422633,0.24480369515011546
214,-77,Honey Bun,Kodak Black,https://m.tiktok.com/h5/share/music/6822474723209808646.html?language=en&source=h5_m&u_code=e0ci7ij62h50b0&_d=e0ci7ij62h50b0&share_music_id=6822474723209808646,88270558,45106,106.0,230.0,419.0,804.0,2388.0,-0.49242424242424243,0.82,0.478,0.035,0.016,0.0029837793345322454,0.017824679643506407,0.33668341708542715,0.5211442786069652,0.548926014319809,0.2529832935560859
215,+1,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://m.tiktok.com/h5/share/music/173114403095998464.html?language=en&source=h5_m&u_code=e0chkf47e2lfl7&_d=e0chkf47e2lfl7&share_music_id=173114403095998464,424241,1918095,105.0,220.0,313.0,773.0,1673.0,-0.1411111111111111,1.0,1.0,1.0,1.0,5.537654066189537e-05,0.00040300402221996306,0.4620442319187089,0.4049159120310479,0.7028753993610224,0.3354632587859425
216,+394,Wiggle (feat. Snoop Dogg),Jason Derulo,https://m.tiktok.com/h5/share/music/6705081709160826882.html?language=en&source=h5_m&u_code=e0chi8km5j8dh5&_d=e0chi8km5j8dh5&share_music_id=6705081709160826882,234126207,25668,105.0,177.0,270.0,525.0,1300.0,-0.3225806451612903,0.496,0.283,0.035,0.016,0.003227761901387938,0.020453482935951377,0.40384615384615385,0.5142857142857142,0.6555555555555556,0.3888888888888889
217,-64,Yellow,Coldplay,https://m.tiktok.com/h5/share/music/6993739063144565510.html?language=en&source=h5_m&u_code=e0ci57mmf8a96a&_d=e0ci57mmf8a96a&share_music_id=6993739063144565510,416177672,41674,104.0,261.0,426.0,1178.0,3176.0,-0.41041041041041043,0.82,0.478,0.035,0.016,0.0037044220325834687,0.028267025003599365,0.3709068010075567,0.3616298811544992,0.6126760563380281,0.24413145539906103
218,-48,Happy Together,Weezer,https://m.tiktok.com/h5/share/music/6704949276952233986.html?language=en&source=h5_m&u_code=e0ci38bl8dj3f8&_d=e0ci38bl8dj3f8&share_music_id=6704949276952233986,40701375,30804,104.0,203.0,336.0,655.0,1143.0,0.3422131147540984,0.671,0.382,0.035,0.016,0.00339185430115997,0.02126347227632775,0.5730533683289589,0.5129770992366413,0.6041666666666666,0.30952380952380953
219,+413,Marry You,Bruno Mars,https://m.tiktok.com/h5/share/music/6705031665263052801.html?language=en&source=h5_m&u_code=e0chg8e0ahe4j2&_d=e0chg8e0ahe4j2&share_music_id=6705031665263052801,1111160,70692,103.0,235.0,327.0,691.0,1450.0,-0.08959156785243742,1.0,0.72,0.035,0.016,0.0013298363562482597,0.009774797714027048,0.476551724137931,0.4732272069464544,0.7186544342507645,0.3149847094801223
220,-119,Runaway Baby,Bruno Mars,https://m.tiktok.com/h5/share/music/6980372115635669766.html?language=en&source=h5_m&u_code=e0ci297b114568&_d=e0ci297b114568&share_music_id=6980372115635669766,407703452,43061,101.0,405.0,589.0,1055.0,2074.0,0.03532875368007851,0.82,0.478,0.035,0.016,0.003841036562718943,0.024500127725784353,0.508678881388621,0.5582938388625592,0.6876061120543294,0.17147707979626486
221,+9,I Came Thru,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7061408599800613638.html?language=en&source=h5_m&u_code=e0cheb950070gd&_d=e0cheb950070gd&share_music_id=7061408599800613638,465908509,469,101.0,184.0,nan,nan,nan,nan,0.102,0.058,0.035,0.016,0.0,nan,nan,nan,nan,nan
222,-27,nan,nan,https://m.tiktok.com/h5/share/music/7060610036095175471.html?language=en&source=h5_m&u_code=e0ci8lfacg06lg&_d=e0ci8lfacg06lg&share_music_id=7060610036095175471,465539552,3594,100.0,204.0,345.0,776.0,1471.0,0.11654676258992806,0.102,0.058,0.035,0.016,0.036557548856420805,0.2159154145798553,0.5275322909585316,0.44458762886597936,0.591304347826087,0.2898550724637681
223,+78,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6838752601165548293.html?language=en&source=h5_m&u_code=e0ci8j40mec057&_d=e0ci8j40mec057&share_music_id=6838752601165548293,94316909,58722,100.0,113.0,158.0,418.0,734.0,0.3227848101265823,1.0,0.58,0.035,0.016,0.0009324980701047018,0.007118286161915466,0.5694822888283378,0.37799043062200954,0.7151898734177216,0.6329113924050633
224,-30,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/7006272773077076742.html?language=en&source=h5_m&u_code=e0chamfedfb225&_d=e0chamfedfb225&share_music_id=7006272773077076742,420190577,18112,100.0,204.0,295.0,671.0,1297.0,0.07188498402555911,0.303,0.174,0.035,0.016,0.005106048703849175,0.03704726148409894,0.5173477255204317,0.4396423248882265,0.6915254237288135,0.3389830508474576
225,-107,Emiliana,CKay,https://m.tiktok.com/h5/share/music/7045007653453581061.html?language=en&source=h5_m&u_code=e0chgd01kj9fl1&_d=e0chgd01kj9fl1&share_music_id=7045007653453581061,447748971,58520,99.0,339.0,616.0,1332.0,2976.0,-0.1897810218978102,1.0,0.58,0.035,0.016,0.0037399637399637147,0.022761449077238552,0.4475806451612903,0.4624624624624625,0.5503246753246753,0.16071428571428573
226,-26,nan,nan,https://m.tiktok.com/h5/share/music/7050538439334284038.html?language=en&source=h5_m&u_code=e0chkgkj3g1m92&_d=e0chkgkj3g1m92&share_music_id=7050538439334284038,451112776,27588,99.0,200.0,395.0,1066.0,2920.0,-0.4250269687162891,0.496,0.283,0.035,0.016,0.0051236437413625,0.03863998840075395,0.36506849315068496,0.3705440900562852,0.5063291139240507,0.25063291139240507
227,-69,Scuse Me,Lizzo,https://m.tiktok.com/h5/share/music/6704979135195777026.html?language=en&source=h5_m&u_code=e0chmb9gda6lag&_d=e0chmb9gda6lag&share_music_id=6704979135195777026,60728250,59331,99.0,300.0,453.0,741.0,1215.0,0.5632911392405063,1.0,0.58,0.035,0.016,0.0022030394476447663,0.012489255195429034,0.6098765432098765,0.611336032388664,0.6622516556291391,0.2185430463576159
228,N/A,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,https://m.tiktok.com/h5/share/music/6654004973979831041.html?language=en&source=h5_m&u_code=e0chj458lj98k1&_d=e0chj458lj98k1&share_music_id=6654004973979831041,1458808,50624,98.0,153.0,185.0,184.0,255.0,1.591549295774648,1.0,0.58,0.035,0.016,0.0007609565858413362,0.0036346396965865994,0.7215686274509804,1.0054347826086956,0.827027027027027,0.5297297297297298
229,+360,Infinity,Jaymes Young,https://m.tiktok.com/h5/share/music/7030156423506316034.html?language=en&source=h5_m&u_code=e0chhemi89562l&_d=e0chhemi89562l&share_music_id=7030156423506316034,436937820,1027556,95.0,-39.0,303.0,664.0,2190.0,-0.564875491480996,1.0,1.0,1.0,1.0,8.157303970158535e-05,0.0006461934921308425,0.30319634703196346,0.4563253012048193,-0.12871287128712872,0.31353135313531355
230,+373,Institution,Kodak Black,https://m.tiktok.com/h5/share/music/6867620531730926342.html?language=en&source=h5_m&u_code=e0chihlfgmi648&_d=e0chihlfgmi648&share_music_id=6867620531730926342,148769737,22572,94.0,156.0,206.0,359.0,950.0,-0.3925549915397631,0.496,0.283,0.035,0.016,0.002224684166324146,0.015904660641502748,0.3778947368421053,0.5738161559888579,0.7572815533980582,0.4563106796116505
231,+128,We Don't Talk Anymore,Charlie Puth,https://m.tiktok.com/h5/share/music/7062607265475365659.html?language=en&source=h5_m&u_code=e0ci39bmikjfhf&_d=e0ci39bmikjfhf&share_music_id=7062607265475365659,467089635,10415,94.0,126.0,200.0,488.0,1356.0,-0.4377880184331797,0.303,0.174,0.035,0.016,0.007171127395274002,0.04685549687950072,0.35988200589970504,0.4098360655737705,0.63,0.47
