1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
2971,+220,0.0,Friday Night Gurus,Studio Killers,5.0,0.0,29046.0,2342.0,2.0,"['https://m.tiktok.com/h5/share/music/6716007925640334085.html?language=en&source=h5_m&u_code=e0chd7kfd1ma8a&_d=e0chd7kfd1ma8a&share_music_id=6716007925640334085', 'https://m.tiktok.com/h5/share/music/6931075297656064773.html?language=en&source=h5_m&u_code=e0chdcfd597g0l&_d=e0chdcfd597g0l&share_music_id=6931075297656064773']"
2972,+232,0.0,More Life (feat. Q Tip),Cordae,31.0,0.0,1343759.0,168689.0,1.0,['https://m.tiktok.com/h5/share/music/6954047705773656838.html?language=en&source=h5_m&u_code=e0ci5c029mm7jh&_d=e0ci5c029mm7jh&share_music_id=6954047705773656838']
2973,+232,0.0,Luca Brasi (Freestyle),Kevin Gates,70.0,-1.0,91466.0,7475.0,1.0,['https://m.tiktok.com/h5/share/music/6613051419207419910.html?language=en&source=h5_m&u_code=e0ci69eahglbkd&_d=e0ci69eahglbkd&share_music_id=6613051419207419910']
2974,-2056,0.0,GarageSkankFREESTYLE,Kano,138.0,3.0,850218.0,126337.0,2.0,"['https://m.tiktok.com/h5/share/music/6705010028853594113.html?language=en&source=h5_m&u_code=e0chj60230h717&_d=e0chj60230h717&share_music_id=6705010028853594113', 'https://m.tiktok.com/h5/share/music/7001169567737285381.html?language=en&source=h5_m&u_code=e0chja77l1gel3&_d=e0chja77l1gel3&share_music_id=7001169567737285381']"
2975,+721,0.0,Change,YoungBoy Never Broke Again,49.0,0.0,259346.0,49432.0,1.0,['https://m.tiktok.com/h5/share/music/6704957940337494018.html?language=en&source=h5_m&u_code=e0ci5b80i0m090&_d=e0ci5b80i0m090&share_music_id=6704957940337494018']
2976,+402,0.0,How To Lose A Friend,Wafia,2.0,0.0,110329.0,16646.0,2.0,"['https://m.tiktok.com/h5/share/music/6936606349912492805.html?language=en&source=h5_m&u_code=e0chd4ef3mkh53&_d=e0chd4ef3mkh53&share_music_id=6936606349912492805', 'https://m.tiktok.com/h5/share/music/6934988255490329349.html?language=en&source=h5_m&u_code=e0chfkg6j866cb&_d=e0chfkg6j866cb&share_music_id=6934988255490329349']"
2977,+426,0.0,SQUAD OUT! (feat. Fatman Scoop),Skrillex,1.0,0.0,748600.0,112989.0,1.0,['https://m.tiktok.com/h5/share/music/6991591615043275525.html?language=en&source=h5_m&u_code=e0ci8e2ekl7h4c&_d=e0ci8e2ekl7h4c&share_music_id=6991591615043275525']
2978,+293,0.0,Where Yo Money at? (feat. Pacman),Nipsey Hussle,2.0,0.0,150570.0,7392.0,2.0,"['https://m.tiktok.com/h5/share/music/6997163893605124869.html?language=en&source=h5_m&u_code=e0ci7eiamgf59f&_d=e0ci7eiamgf59f&share_music_id=6997163893605124869', 'https://m.tiktok.com/h5/share/music/6996485164163500805.html?language=en&source=h5_m&u_code=e0ch9i0dj2e0j2&_d=e0ch9i0dj2e0j2&share_music_id=6996485164163500805']"
2979,-507,0.0,The Greatest,WHIPPED CREAM,31.0,0.0,279063.0,35252.0,2.0,['https://m.tiktok.com/h5/share/music/6997062851189869317.html?language=en&source=h5_m&u_code=e0ci376bfbefl5&_d=e0ci376bfbefl5&share_music_id=6997062851189869317']
2980,+190,0.0,"Righteous Reapers (feat. Sykobob, WizDaWizard & Wam SpinThaBin)",Kodak Black,1.0,0.0,20177.0,3404.0,1.0,['https://m.tiktok.com/h5/share/music/6951613950039444229.html?language=en&source=h5_m&u_code=e0chihdhd9fjgk&_d=e0chihdhd9fjgk&share_music_id=6951613950039444229']
2981,-1785,0.0,3AM (Pull Up) (feat. MØ),Charli XCX,1101.0,0.0,690312.0,75376.0,2.0,"['https://m.tiktok.com/h5/share/music/222668216022757376.html?language=en&source=h5_m&u_code=e0ci2ij0h5ld16&_d=e0ci2ij0h5ld16&share_music_id=222668216022757376', 'https://m.tiktok.com/h5/share/music/6407209948664564481.html?language=en&source=h5_m&u_code=e0chj458lj98k1&_d=e0chj458lj98k1&share_music_id=6407209948664564481']"
2982,+312,0.0,Unusual (feat. Drake),Trey Songz,2.0,0.0,6565.0,3986.0,2.0,"['https://m.tiktok.com/h5/share/music/6992571784763640581.html?language=en&source=h5_m&u_code=e0chk0m57i96gc&_d=e0chk0m57i96gc&share_music_id=6992571784763640581', 'https://m.tiktok.com/h5/share/music/4707158.html?language=en&source=h5_m&u_code=e0chkm15a6gkf7&_d=e0chkm15a6gkf7&share_music_id=4707158']"
2983,+236,0.0,Here's to Us - Guest Version,Halestorm,36.0,0.0,6334.0,816.0,1.0,['https://m.tiktok.com/h5/share/music/98921932.html?language=en&source=h5_m&u_code=e0ci57b8dfag2g&_d=e0ci57b8dfag2g&share_music_id=98921932']
2984,-503,0.0,L.O.V.E. Me,Hayley Kiyoko,265.0,0.0,1241931.0,74173.0,1.0,['https://m.tiktok.com/h5/share/music/6758404596755892226.html?language=en&source=h5_m&u_code=e0chef08fd161c&_d=e0chef08fd161c&share_music_id=6758404596755892226']
2985,-505,0.0,White Toes (feat. Jacquees),Kodak Black,2.0,0.0,499208.0,21455.0,2.0,"['https://m.tiktok.com/h5/share/music/7031923997084371759.html?language=en&source=h5_m&u_code=e0chej6mk6je0k&_d=e0chej6mk6je0k&share_music_id=7031923997084371759', 'https://m.tiktok.com/h5/share/music/6972535528705215237.html?language=en&source=h5_m&u_code=e0ch9dklb6ealf&_d=e0ch9dklb6ealf&share_music_id=6972535528705215237']"
2986,-479,0.0,Kicking In,Kodak Black,1.0,0.0,15574.0,823.0,1.0,['https://m.tiktok.com/h5/share/music/6988094897107061509.html?language=en&source=h5_m&u_code=e0ci1jig5ijjhh&_d=e0ci1jig5ijjhh&share_music_id=6988094897107061509']
2987,+206,0.0,Missionary,Ty Dolla $ign,7.0,0.0,29088.0,5618.0,1.0,['https://m.tiktok.com/h5/share/music/7040963162379717381.html?language=en&source=h5_m&u_code=e0chk5g323gd6j&_d=e0chk5g323gd6j&share_music_id=7040963162379717381']
2988,+310,0.0,Unhappy,A Boogie wit da Hoodie,2.0,0.0,7005.0,1280.0,1.0,['https://m.tiktok.com/h5/share/music/7050262547634719494.html?language=en&source=h5_m&u_code=e0chiclm52idbf&_d=e0chiclm52idbf&share_music_id=7050262547634719494']
2989,+224,0.0,Wasted,Tiësto,15.0,0.0,297624.0,18422.0,8.0,"['https://m.tiktok.com/h5/share/music/6803571287244408833.html?language=en&source=h5_m&u_code=e0ci5gd7c2lg21&_d=e0ci5gd7c2lg21&share_music_id=6803571287244408833', 'https://m.tiktok.com/h5/share/music/7034627512118332165.html?language=en&source=h5_m&u_code=e0ci2hg8c7lm02&_d=e0ci2hg8c7lm02&share_music_id=7034627512118332165', 'https://m.tiktok.com/h5/share/music/7032807094596848390.html?language=en&source=h5_m&u_code=e0cha6d108fcdf&_d=e0cha6d108fcdf&share_music_id=7032807094596848390']"
2990,+299,0.0,Ocean Views,Nipsey Hussle,1.0,0.0,8534.0,638.0,1.0,['https://m.tiktok.com/h5/share/music/7041345702672878383.html?language=en&source=h5_m&u_code=e0ci2h9g9h89i0&_d=e0ci2h9g9h89i0&share_music_id=7041345702672878383']
2991,-1558,0.0,Hero - Orchestral Version,Faouzia,35.0,2.0,33087.0,2097.0,1.0,['https://m.tiktok.com/h5/share/music/7001780675162425346.html?language=en&source=h5_m&u_code=e0ci36ci4l4h9f&_d=e0ci36ci4l4h9f&share_music_id=7001780675162425346']
2992,-489,0.0,Headlights (feat. Ilsey),Robin Schulz,1.0,0.0,68029.0,3664.0,1.0,['https://m.tiktok.com/h5/share/music/7006541479443204870.html?language=en&source=h5_m&u_code=e0chceil5c7k06&_d=e0chceil5c7k06&share_music_id=7006541479443204870']
2993,+1033,0.0,Calling My Spirit,Kodak Black,3224.0,-5.0,9429818.0,1084737.0,10.0,"['https://m.tiktok.com/h5/share/music/6635344596119324678.html?language=en&source=h5_m&u_code=e0chgaibd8mcm9&_d=e0chgaibd8mcm9&share_music_id=6635344596119324678', 'https://m.tiktok.com/h5/share/music/6630519460052600837.html?language=en&source=h5_m&u_code=e0ci233l0859ml&_d=e0ci233l0859ml&share_music_id=6630519460052600837', 'https://m.tiktok.com/h5/share/music/7039830970899368751.html?language=en&source=h5_m&u_code=e0ci1bj63a50ja&_d=e0ci1bj63a50ja&share_music_id=7039830970899368751']"
2994,+279,0.0,What It Is (feat. Chris Brown),KYLE,3.0,0.0,18922.0,2110.0,1.0,['https://m.tiktok.com/h5/share/music/6889585998116768518.html?language=en&source=h5_m&u_code=e0ci6mc634a35f&_d=e0ci6mc634a35f&share_music_id=6889585998116768518']
2995,+246,0.0,Risky,Fenix Flexin,4.0,0.0,513373.0,70433.0,1.0,['https://m.tiktok.com/h5/share/music/7013486914510572294.html?language=en&source=h5_m&u_code=e0ci1027mk2c3k&_d=e0ci1027mk2c3k&share_music_id=7013486914510572294']
2996,-545,0.0,God Is A Dancer,Tiësto,88.0,0.0,28670299.0,869133.0,8.0,"['https://m.tiktok.com/h5/share/music/6988028964312812293.html?language=en&source=h5_m&u_code=e0ci8831k1aa57&_d=e0ci8831k1aa57&share_music_id=6988028964312812293', 'https://m.tiktok.com/h5/share/music/6940008019807767302.html?language=en&source=h5_m&u_code=e0ci8imcdc708e&_d=e0ci8imcdc708e&share_music_id=6940008019807767302', 'https://m.tiktok.com/h5/share/music/7064113413143694085.html?language=en&source=h5_m&u_code=e0chlbc685h15f&_d=e0chlbc685h15f&share_music_id=7064113413143694085']"
2997,-2275,0.0,The Days,Jasmine Thompson,205.0,7.0,490454.0,37188.0,2.0,"['https://m.tiktok.com/h5/share/music/223595026579353600.html?language=en&source=h5_m&u_code=e0che8hmacdmaf&_d=e0che8hmacdmaf&share_music_id=223595026579353600', 'https://m.tiktok.com/h5/share/music/7031276421834459910.html?language=en&source=h5_m&u_code=e0chbicbcakmii&_d=e0chbicbcakmii&share_music_id=7031276421834459910']"
2998,-217,0.0,Bitches Ain't S**t (feat. YG),Nipsey Hussle,2.0,0.0,205505.0,40383.0,2.0,"['https://m.tiktok.com/h5/share/music/7003808208276261638.html?language=en&source=h5_m&u_code=e0ci70ikf3ki4k&_d=e0ci70ikf3ki4k&share_music_id=7003808208276261638', 'https://m.tiktok.com/h5/share/music/6998020800620137222.html?language=en&source=h5_m&u_code=e0ci1a21gj04g7&_d=e0ci1a21gj04g7&share_music_id=6998020800620137222']"
2999,+701,0.0,Tessellate,alt-J,466.0,0.0,815730.0,89520.0,2.0,"['https://m.tiktok.com/h5/share/music/6704976968531576833.html?language=en&source=h5_m&u_code=e0ci0d60debgmm&_d=e0ci0d60debgmm&share_music_id=6704976968531576833', 'https://m.tiktok.com/h5/share/music/7067532301596461829.html?language=en&source=h5_m&u_code=e0chj7c85g25ab&_d=e0chj7c85g25ab&share_music_id=7067532301596461829']"
3000,+330,0.0,SuperDuperHero,KYLE,1.0,0.0,190.0,764.0,1.0,['https://m.tiktok.com/h5/share/music/8713306.html?language=en&source=h5_m&u_code=e0che5h3ikam21&_d=e0che5h3ikam21&share_music_id=8713306']
3001,-2191,0.0,Met Gala (feat. Offset),Gucci Mane,2530.0,5.0,11586224.0,673661.0,10.0,"['https://m.tiktok.com/h5/share/music/234578716734025728.html?language=en&source=h5_m&u_code=e0chj6g8ja33g4&_d=e0chj6g8ja33g4&share_music_id=234578716734025728', 'https://m.tiktok.com/h5/share/music/6704984268558305281.html?language=en&source=h5_m&u_code=e0ci53dm4l4b20&_d=e0ci53dm4l4b20&share_music_id=6704984268558305281', 'https://m.tiktok.com/h5/share/music/7001224255144790790.html?language=en&source=h5_m&u_code=e0ci5c029mm7jh&_d=e0ci5c029mm7jh&share_music_id=7001224255144790790']"
3002,+1348,0.0,Ho Ho Ho,Sia,18237.0,-16.0,8039934.0,879788.0,3.0,"['https://m.tiktok.com/h5/share/music/298712783536418817.html?language=en&source=h5_m&u_code=e0ci80k22al33k&_d=e0ci80k22al33k&share_music_id=298712783536418817', 'https://m.tiktok.com/h5/share/music/6490464963688139533.html?language=en&source=h5_m&u_code=e0ci316m6f46f3&_d=e0ci316m6f46f3&share_music_id=6490464963688139533', 'https://m.tiktok.com/h5/share/music/6704937172773898241.html?language=en&source=h5_m&u_code=e0chlda27e6hc8&_d=e0chlda27e6hc8&share_music_id=6704937172773898241']"
3003,-274,0.0,Dope Boy Dreams,Quando Rondo,112.0,0.0,211487.0,30123.0,5.0,"['https://m.tiktok.com/h5/share/music/6992070505843002118.html?language=en&source=h5_m&u_code=e0chi2lc0afcab&_d=e0chi2lc0afcab&share_music_id=6992070505843002118', 'https://m.tiktok.com/h5/share/music/6987077105552984837.html?language=en&source=h5_m&u_code=e0ci3k76g907f4&_d=e0ci3k76g907f4&share_music_id=6987077105552984837', 'https://m.tiktok.com/h5/share/music/7025667022126336774.html?language=en&source=h5_m&u_code=e0chh2g9kdlcgl&_d=e0chh2g9kdlcgl&share_music_id=7025667022126336774']"
3004,+293,0.0,Daddy's Birthday,Young Thug,297.0,-2.0,1418945.0,151016.0,11.0,"['https://m.tiktok.com/h5/share/music/6809093683669895170.html?language=en&source=h5_m&u_code=e0cheacmdk9ag1&_d=e0cheacmdk9ag1&share_music_id=6809093683669895170', 'https://m.tiktok.com/h5/share/music/6705101149009086466.html?language=en&source=h5_m&u_code=e0ci64h38ei243&_d=e0ci64h38ei243&share_music_id=6705101149009086466', 'https://m.tiktok.com/h5/share/music/6975567008788171526.html?language=en&source=h5_m&u_code=e0cheife614l99&_d=e0cheife614l99&share_music_id=6975567008788171526']"
3005,+286,0.0,All of a Sudden (feat. THEMXXNLIGHT),Wiz Khalifa,24.0,0.0,20368.0,1135.0,1.0,['https://m.tiktok.com/h5/share/music/6704960718384400386.html?language=en&source=h5_m&u_code=e0ci7b5mdcad9f&_d=e0ci7b5mdcad9f&share_music_id=6704960718384400386']
3006,+204,0.0,Take Ü There (feat. Kiesza) - TJR Remix,Skrillex,3.0,0.0,1359914.0,30422.0,3.0,"['https://m.tiktok.com/h5/share/music/7004085359680195329.html?language=en&source=h5_m&u_code=e0chgagc09gebl&_d=e0chgagc09gebl&share_music_id=7004085359680195329', 'https://m.tiktok.com/h5/share/music/7003747517175630593.html?language=en&source=h5_m&u_code=e0chdd8m81cg4f&_d=e0chdd8m81cg4f&share_music_id=7003747517175630593', 'https://m.tiktok.com/h5/share/music/7001721565222030086.html?language=en&source=h5_m&u_code=e0chbh380e1g6l&_d=e0chbh380e1g6l&share_music_id=7001721565222030086']"
3007,+224,0.0,Measure of a Man (feat. Central Cee),FKA twigs,4.0,0.0,115871.0,11487.0,3.0,"['https://m.tiktok.com/h5/share/music/7035298208561580805.html?language=en&source=h5_m&u_code=e0che5h3ikam21&_d=e0che5h3ikam21&share_music_id=7035298208561580805', 'https://m.tiktok.com/h5/share/music/7051292574942055173.html?language=en&source=h5_m&u_code=e0chbg79di8kbh&_d=e0chbg79di8kbh&share_music_id=7051292574942055173', 'https://m.tiktok.com/h5/share/music/7032434920932920069.html?language=en&source=h5_m&u_code=e0chlegbaj184f&_d=e0chlegbaj184f&share_music_id=7032434920932920069']"
3008,+358,0.0,Do A Bitch (Remix) [feat. Rico Nasty],Kali,6.0,0.0,96146.0,7757.0,2.0,"['https://m.tiktok.com/h5/share/music/6961553876503923462.html?language=en&source=h5_m&u_code=e0chhe902k2bh9&_d=e0chhe902k2bh9&share_music_id=6961553876503923462', 'https://m.tiktok.com/h5/share/music/6963116355524561669.html?language=en&source=h5_m&u_code=e0ci6kfd6bg2hb&_d=e0ci6kfd6bg2hb&share_music_id=6963116355524561669']"
3009,-1682,0.0,Hang up tha phone,Kiiara,919.0,1.0,151843.0,8669.0,2.0,"['https://m.tiktok.com/h5/share/music/186200228889292800.html?language=en&source=h5_m&u_code=e0chi5bd87kk5f&_d=e0chi5bd87kk5f&share_music_id=186200228889292800', 'https://m.tiktok.com/h5/share/music/6704976109328402434.html?language=en&source=h5_m&u_code=e0ci904ka4ak2c&_d=e0ci904ka4ak2c&share_music_id=6704976109328402434']"
3010,-2034,0.0,Genesis,Bizzy Banks,67.0,2.0,261172.0,22770.0,2.0,"['https://m.tiktok.com/h5/share/music/6987968062498588673.html?language=en&source=h5_m&u_code=e0che4alg7j86g&_d=e0che4alg7j86g&share_music_id=6987968062498588673', 'https://m.tiktok.com/h5/share/music/7035403099799816966.html?language=en&source=h5_m&u_code=e0chmga19m4a2l&_d=e0chmga19m4a2l&share_music_id=7035403099799816966']"
3011,-2380,0.0,23,Burna Boy,59.0,7.0,581621.0,43606.0,7.0,"['https://m.tiktok.com/h5/share/music/6975721965327846150.html?language=en&source=h5_m&u_code=e0chibc3422acl&_d=e0chibc3422acl&share_music_id=6975721965327846150', 'https://m.tiktok.com/h5/share/music/7034493181496544001.html?language=en&source=h5_m&u_code=e0cha59m9069f3&_d=e0cha59m9069f3&share_music_id=7034493181496544001', 'https://m.tiktok.com/h5/share/music/6951153682012474118.html?language=en&source=h5_m&u_code=e0chj5dcm7fmbh&_d=e0chj5dcm7fmbh&share_music_id=6951153682012474118']"
3012,+260,0.0,Bus Passes and Happy Meals,Lizzo,1.0,0.0,183677.0,13735.0,1.0,['https://m.tiktok.com/h5/share/music/6951191078041078533.html?language=en&source=h5_m&u_code=e0chl9he3ifme5&_d=e0chl9he3ifme5&share_music_id=6951191078041078533']
3013,-529,0.0,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),Gucci Mane,1805.0,2.0,648310.0,80670.0,1.0,['https://m.tiktok.com/h5/share/music/284657983072948224.html?language=en&source=h5_m&u_code=e0ci5agcc2keda&_d=e0ci5agcc2keda&share_music_id=284657983072948224']
3014,+163,0.0,Keep It Light,Jack Harlow,15.0,0.0,2073002.0,331479.0,6.0,"['https://m.tiktok.com/h5/share/music/7011552764895529733.html?language=en&source=h5_m&u_code=e0ci80ea2dl0mi&_d=e0ci80ea2dl0mi&share_music_id=7011552764895529733', 'https://m.tiktok.com/h5/share/music/7017100736953666309.html?language=en&source=h5_m&u_code=e0ci6b90jjmede&_d=e0ci6b90jjmede&share_music_id=7017100736953666309', 'https://m.tiktok.com/h5/share/music/6958564405449591557.html?language=en&source=h5_m&u_code=e0ci5c029mm7jh&_d=e0ci5c029mm7jh&share_music_id=6958564405449591557']"
3015,+239,0.0,Diamonds,Jason Derulo,42.0,0.0,63203.0,2245.0,1.0,['https://m.tiktok.com/h5/share/music/6819184901045094401.html?language=en&source=h5_m&u_code=e0chg8e0ahe4j2&_d=e0chg8e0ahe4j2&share_music_id=6819184901045094401']
3016,-1519,0.0,Most of Us,Wiz Khalifa,156.0,1.0,151583.0,18674.0,1.0,['https://m.tiktok.com/h5/share/music/6704980136179009537.html?language=en&source=h5_m&u_code=e0chihdhd77mjm&_d=e0chihdhd77mjm&share_music_id=6704980136179009537']
3017,-515,0.0,Get Up (A Cowboys Anthem),Kelly Clarkson,13.0,-1.0,3277718.0,302634.0,1.0,['https://m.tiktok.com/h5/share/music/7034171129325456133.html?language=en&source=h5_m&u_code=e0ci15dfi95hgd&_d=e0ci15dfi95hgd&share_music_id=7034171129325456133']
3018,-543,0.0,Oh Child - Tocadisco Remix,Robin Schulz,1.0,0.0,25668.0,2198.0,1.0,['https://m.tiktok.com/h5/share/music/6964783599652555526.html?language=en&source=h5_m&u_code=e0ci2kghb4ka25&_d=e0ci2kghb4ka25&share_music_id=6964783599652555526']
3019,-529,0.0,Ghost - Oliver Nelson Remix,Ella Henderson,133.0,-1.0,1057508.0,110240.0,1.0,['https://m.tiktok.com/h5/share/music/6715242799584774145.html?language=en&source=h5_m&u_code=e0ci2c200i0h02&_d=e0ci2c200i0h02&share_music_id=6715242799584774145']
3020,-528,0.0,Up&Up - Freedo Remix,Coldplay,1395.0,0.0,40383575.0,5626559.0,2.0,"['https://m.tiktok.com/h5/share/music/226832543013330944.html?language=en&source=h5_m&u_code=e0chkh5c1fbc47&_d=e0chkh5c1fbc47&share_music_id=226832543013330944', 'https://m.tiktok.com/h5/share/music/6705082141278996482.html?language=en&source=h5_m&u_code=e0chibg84707d9&_d=e0chibg84707d9&share_music_id=6705082141278996482']"
3021,+264,0.0,Fear and Loathing,MARINA,20.0,0.0,50083.0,7765.0,1.0,['https://m.tiktok.com/h5/share/music/6705026537160181762.html?language=en&source=h5_m&u_code=e0chjbc01i2k0g&_d=e0chjbc01i2k0g&share_music_id=6705026537160181762']
3022,-2248,0.0,Devour,Shinedown,415.0,3.0,216543.0,34662.0,3.0,"['https://m.tiktok.com/h5/share/music/223306066787250176.html?language=en&source=h5_m&u_code=e0che79aied5kk&_d=e0che79aied5kk&share_music_id=223306066787250176', 'https://m.tiktok.com/h5/share/music/6818224009625307909.html?language=en&source=h5_m&u_code=e0chhb3dl4ijb5&_d=e0chhb3dl4ijb5&share_music_id=6818224009625307909', 'https://m.tiktok.com/h5/share/music/153903699.html?language=en&source=h5_m&u_code=e0ci3j9jchlbk5&_d=e0ci3j9jchlbk5&share_music_id=153903699']"
3023,+345,0.0,50k (feat. Pop Smoke),Trap Manny,2.0,0.0,44899.0,4718.0,2.0,"['https://m.tiktok.com/h5/share/music/7040081129591819013.html?language=en&source=h5_m&u_code=e0ci5f5c6d80m4&_d=e0ci5f5c6d80m4&share_music_id=7040081129591819013', 'https://m.tiktok.com/h5/share/music/6994823033777064709.html?language=en&source=h5_m&u_code=e0c7d8mgfdfa9k&_d=e0c7d8mgfdfa9k&share_music_id=6994823033777064709']"
3024,-702,0.0,Goodbye My Lover,James Blunt,30.0,0.0,1690877.0,149705.0,16.0,"['https://m.tiktok.com/h5/share/music/7051622264302832389.html?language=en&source=h5_m&u_code=e0chhei30lfkj1&_d=e0chhei30lfkj1&share_music_id=7051622264302832389', 'https://m.tiktok.com/h5/share/music/7009431820949277445.html?language=en&source=h5_m&u_code=e0chl04idf6aee&_d=e0chl04idf6aee&share_music_id=7009431820949277445', 'https://m.tiktok.com/h5/share/music/7004672251253574401.html?language=en&source=h5_m&u_code=e0ci5eifbhd424&_d=e0ci5eifbhd424&share_music_id=7004672251253574401']"
3025,+364,0.0,Roadside (+234 Remix) [feat. Rema & Ayra Starr],Mahalia,1.0,0.0,24053.0,389.0,1.0,['https://m.tiktok.com/h5/share/music/7060147037148318470.html?language=en&source=h5_m&u_code=e0ci74hee84dbk&_d=e0ci74hee84dbk&share_music_id=7060147037148318470']
3026,-579,0.0,Case 19 (feat. $NOT),Jasiah,2.0,0.0,84473.0,9735.0,1.0,['https://m.tiktok.com/h5/share/music/7001461334533606149.html?language=en&source=h5_m&u_code=e0ci43ej003cde&_d=e0ci43ej003cde&share_music_id=7001461334533606149']
3027,-550,0.0,Shed a Light,Robin Schulz,37137.0,1.0,2303108.0,430381.0,5.0,"['https://www.tiktok.com/music/Shed-A-Light-feat-Cheat-Codes-166980332443860992?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6421403882903374594.html?language=en&source=h5_m&u_code=e0ci5egkheelm2&_d=e0ci5egkheelm2&share_music_id=6421403882903374594', 'https://m.tiktok.com/h5/share/music/6705017415895353346.html?language=en&source=h5_m&u_code=e0chd1d34kj1k3&_d=e0chd1d34kj1k3&share_music_id=6705017415895353346']"
